"","Longitude","Latitude","Time","Temperature","Relative Humidity"
"1",38.2999992370605,38,2020-01-01 00:00:00,269.383755766892,99.2105152000914
"2",38.2999992370605,38,2020-01-01 01:00:00,270.044759596021,98.9927020774422
"3",38.2999992370605,38,2020-01-01 02:00:00,269.659391750976,98.8950384323726
"4",38.2999992370605,38,2020-01-01 03:00:00,269.898450448072,98.7926711041932
"5",38.2999992370605,38,2020-01-01 04:00:00,269.787412255432,98.6566948318951
"6",38.2999992370605,38,2020-01-01 05:00:00,269.306682197883,98.6457343040189
"7",38.2999992370605,38,2020-01-01 06:00:00,269.906288438141,98.2642187657044
"8",38.2999992370605,38,2020-01-01 07:00:00,271.45690414007,98.2123812263812
"9",38.2999992370605,38,2020-01-01 08:00:00,273.200856930362,96.9414451018045
"10",38.2999992370605,38,2020-01-01 09:00:00,274.016007897509,96.8235250471326
"11",38.2999992370605,38,2020-01-01 10:00:00,275.034946606444,95.5996545314918
"12",38.2999992370605,38,2020-01-01 11:00:00,275.87883687051,93.4898263237751
"13",38.2999992370605,38,2020-01-01 12:00:00,276.125733557675,93.0378554994304
"14",38.2999992370605,38,2020-01-01 13:00:00,275.891900187291,93.4417286681467
"15",38.2999992370605,38,2020-01-01 14:00:00,275.131615150625,94.6674182496455
"16",38.2999992370605,38,2020-01-01 15:00:00,274.038215536037,96.0088929648313
"17",38.2999992370605,38,2020-01-01 16:00:00,273.173423965121,96.8650550626436
"18",38.2999992370605,38,2020-01-01 17:00:00,272.466698527258,97.4373903556409
"19",38.2999992370605,38,2020-01-01 18:00:00,271.749522435969,98.0353753559268
"20",38.2999992370605,38,2020-01-01 19:00:00,272.08263701389,96.3873496693121
"21",38.2999992370605,38,2020-01-01 20:00:00,271.309288660443,97.2887574848259
"22",38.2999992370605,38,2020-01-01 21:00:00,270.163635778731,98.9255232535965
"23",38.2999992370605,38,2020-01-01 22:00:00,270.019939294137,99.1178595085428
"24",38.2999992370605,38,2020-01-01 23:00:00,270.368729852196,98.149571865377
"25",38.2999992370605,38,2020-01-02 00:00:00,269.60060682546,98.1316422592686
"26",38.2999992370605,38,2020-01-02 01:00:00,269.895837784716,97.9189801761026
"27",38.2999992370605,38,2020-01-02 02:00:00,270.549003623776,97.6169218494459
"28",38.2999992370605,38,2020-01-02 03:00:00,270.808963627722,97.7039530119212
"29",38.2999992370605,38,2020-01-02 04:00:00,270.948741117281,97.8386022085599
"30",38.2999992370605,38,2020-01-02 05:00:00,270.910857498616,97.8869490549658
"31",38.2999992370605,38,2020-01-02 06:00:00,271.132933883896,98.0305571543867
"32",38.2999992370605,38,2020-01-02 07:00:00,272.475842849005,98.4431781864425
"33",38.2999992370605,38,2020-01-02 08:00:00,272.828552402097,99.246569289752
