"","Longitude","Latitude","Time","Temperature","Relative Humidity"
"1",35,42,2020-01-01 00:00:00,281.317095646528,95.8034804074208
"2",35,42,2020-01-01 01:00:00,281.588812635577,95.662082350596
"3",35,42,2020-01-01 02:00:00,281.554848011946,95.6412543703497
"4",35,42,2020-01-01 03:00:00,281.279212027862,95.8330027950035
"5",35,42,2020-01-01 04:00:00,281.164254840188,95.1948164892199
"6",35,42,2020-01-01 05:00:00,281.139434538303,94.8047486886349
"7",35,42,2020-01-01 06:00:00,281.225652429059,94.817797056674
"8",35,42,2020-01-01 07:00:00,281.428133839168,95.1642430207117
"9",35,42,2020-01-01 08:00:00,281.267455042759,94.8159925651191
"10",35,42,2020-01-01 09:00:00,280.703119757811,95.847112424538
"11",35,42,2020-01-01 10:00:00,280.295544274237,96.472410453887
"12",35,42,2020-01-01 11:00:00,279.914095424226,96.7099694876077
"13",35,42,2020-01-01 12:00:00,280.170136433138,97.246797847372
"14",35,42,2020-01-01 13:00:00,280.120495829369,95.9126512629302
"15",35,42,2020-01-01 14:00:00,280.038196933647,96.1932490952048
"16",35,42,2020-01-01 15:00:00,279.999006983304,96.0455951188191
"17",35,42,2020-01-01 16:00:00,279.851391503676,95.9425762346362
"18",35,42,2020-01-01 17:00:00,279.523502252468,96.0466663654628
"19",35,42,2020-01-01 18:00:00,279.259623253487,95.8667812936717
"20",35,42,2020-01-01 19:00:00,279.198225664616,95.9881506119061
"21",35,42,2020-01-01 20:00:00,279.233496619925,95.5713501052374
"22",35,42,2020-01-01 21:00:00,279.159035714272,95.494347745889
"23",35,42,2020-01-01 22:00:00,279.008807571288,95.8290769353578
"24",35,42,2020-01-01 23:00:00,278.934346665635,96.1921221997959
"25",35,42,2020-01-02 00:00:00,278.930427670601,95.9986341511517
"26",35,42,2020-01-02 01:00:00,278.790650181042,96.4210365474474
"27",35,42,2020-01-02 02:00:00,278.757991889089,96.2915633822413
"28",35,42,2020-01-02 03:00:00,278.464067261511,96.9942046659037
"29",35,42,2020-01-02 04:00:00,278.27726183154,96.8788202899867
"30",35,42,2020-01-02 05:00:00,278.258973188046,97.3635091570453
"31",35,42,2020-01-02 06:00:00,278.278568163218,97.5941645498992
"32",35,42,2020-01-02 07:00:00,279.138134407422,95.9326752139846
"33",35,42,2020-01-02 08:00:00,279.596656826442,95.4376683703047
"34",35,42,2020-01-02 09:00:00,279.882743463951,95.7323900575191
"35",35,42,2020-01-02 10:00:00,280.1126578393,96.6748528654394
"36",35,42,2020-01-02 11:00:00,280.333427892903,97.1050777466557
"37",35,42,2020-01-02 12:00:00,280.373924174924,97.3145844373718
"38",35,42,2020-01-02 13:00:00,280.223696031941,97.0927419778618
"39",35,42,2020-01-02 14:00:00,279.629315118395,95.8537867179696
"40",35,42,2020-01-02 15:00:00,279.206063654684,96.4506812018609
"41",35,42,2020-01-02 16:00:00,278.667855003298,97.9920122792062
"42",35,42,2020-01-02 17:00:00,277.773017803785,98.2967912364501
"43",35,42,2020-01-02 18:00:00,277.238728147434,98.1860772432795
"44",35,42,2020-01-02 19:00:00,276.946109851535,98.1866642500356
"45",35,42,2020-01-02 20:00:00,276.505876076008,98.2803596830621
"46",35,42,2020-01-02 21:00:00,276.620833263683,97.7178507628245
"47",35,42,2020-01-02 22:00:00,276.882099599307,97.3073748936012
"48",35,42,2020-01-02 23:00:00,276.545066026352,97.5149818182704
"49",35,42,2020-01-03 00:00:00,275.9271711426,97.7629352963726
"50",35,42,2020-01-03 01:00:00,275.575767921186,98.1538812218415
"51",35,42,2020-01-03 02:00:00,275.275311635218,98.1153401141908
"52",35,42,2020-01-03 03:00:00,275.160354447543,97.8463647379368
"53",35,42,2020-01-03 04:00:00,275.298825605424,97.6057772669151
"54",35,42,2020-01-03 05:00:00,275.194319071175,97.2802682016538
"55",35,42,2020-01-03 06:00:00,275.874917875476,96.961498635913
"56",35,42,2020-01-03 07:00:00,277.941534590263,97.0316468110405
"57",35,42,2020-01-03 08:00:00,279.763867281242,93.5544454585393
"58",35,42,2020-01-03 09:00:00,280.811545287095,91.8964479929422
"59",35,42,2020-01-03 10:00:00,281.463404794477,90.9917213263393
"60",35,42,2020-01-03 11:00:00,281.788681382329,90.684466409102
"61",35,42,2020-01-03 12:00:00,281.75341042702,91.0759351185272
"62",35,42,2020-01-03 13:00:00,281.514351729924,91.8916384021053
"63",35,42,2020-01-03 14:00:00,280.985287400285,93.2623434280644
"64",35,42,2020-01-03 15:00:00,280.401357140165,94.0852134490009
"65",35,42,2020-01-03 16:00:00,280.10612618091,94.3769340627321
"66",35,42,2020-01-03 17:00:00,279.71683934083,94.6193488866299
"67",35,42,2020-01-03 18:00:00,278.879480735154,95.5475688912725
"68",35,42,2020-01-03 19:00:00,280.308607591018,93.8519417227778
"69",35,42,2020-01-03 20:00:00,280.232840353687,93.9364930822076
"70",35,42,2020-01-03 21:00:00,280.103513517553,94.1583106505018
"71",35,42,2020-01-03 22:00:00,280.009457636729,94.2844227582974
"72",35,42,2020-01-03 23:00:00,279.967655023029,94.2545715366076
"73",35,42,2020-01-04 00:00:00,279.616251801614,94.4849046537981
"74",35,42,2020-01-04 01:00:00,278.674386661689,95.1098423581794
"75",35,42,2020-01-04 02:00:00,278.132259015269,95.6022514045498
"76",35,42,2020-01-04 03:00:00,277.682880917995,95.945013278211
"77",35,42,2020-01-04 04:00:00,277.194312870378,96.3739698936772
"78",35,42,2020-01-04 05:00:00,276.840296985607,96.8114772473549
"79",35,42,2020-01-04 06:00:00,276.985299801878,97.2889703067411
"80",35,42,2020-01-04 07:00:00,280.166217438103,94.8575102850536
"81",35,42,2020-01-04 08:00:00,281.029702677341,93.5740008719379
"82",35,42,2020-01-04 09:00:00,281.626696254242,92.3427143875002
"83",35,42,2020-01-04 10:00:00,281.971567817266,92.6394418607497
"84",35,42,2020-01-04 11:00:00,281.953279173773,93.1058149079883
"85",35,42,2020-01-04 12:00:00,281.71160781332,93.655930978052
"86",35,42,2020-01-04 13:00:00,281.204751122209,93.4406489542251
"87",35,42,2020-01-04 14:00:00,280.678299455927,94.7949336233936
"88",35,42,2020-01-04 15:00:00,279.759948286208,96.0352766903393
"89",35,42,2020-01-04 16:00:00,280.291625279203,94.9122632851629
"90",35,42,2020-01-04 17:00:00,279.152504055881,95.568134350867
"91",35,42,2020-01-04 18:00:00,277.870992679645,95.927813558144
"92",35,42,2020-01-04 19:00:00,277.051922717463,95.8359721523336
