"","Longitude","Latitude","Time","Temperature","Relative Humidity"
"1",39.5999984741211,40.9000015258789,2020-01-01 00:00:00,277.370667646924,99.5321674804127
"2",39.5999984741211,40.9000015258789,2020-01-01 01:00:00,277.083274677738,99.6192157105246
"3",39.5999984741211,40.9000015258789,2020-01-01 02:00:00,276.901694574479,99.6760096967339
"4",39.5999984741211,40.9000015258789,2020-01-01 03:00:00,276.793269045195,99.6522993469264
"5",39.5999984741211,40.9000015258789,2020-01-01 04:00:00,276.806332361976,99.4035846465699
"6",39.5999984741211,40.9000015258789,2020-01-01 05:00:00,276.693987837658,99.3061356225213
"7",39.5999984741211,40.9000015258789,2020-01-01 06:00:00,277.044084727394,98.7633204867993
"8",39.5999984741211,40.9000015258789,2020-01-01 07:00:00,277.343234681684,97.8449595860237
"9",39.5999984741211,40.9000015258789,2020-01-01 08:00:00,277.951985243688,96.8564090000916
"10",39.5999984741211,40.9000015258789,2020-01-01 09:00:00,277.928471273482,96.6829770348422
"11",39.5999984741211,40.9000015258789,2020-01-01 10:00:00,278.029058812697,97.4526777153457
"12",39.5999984741211,40.9000015258789,2020-01-01 11:00:00,277.757341823648,97.0714516895197
"13",39.5999984741211,40.9000015258789,2020-01-01 12:00:00,277.58229337878,98.6544098266423
"14",39.5999984741211,40.9000015258789,2020-01-01 13:00:00,277.25571045925,99.4589334048899
"15",39.5999984741211,40.9000015258789,2020-01-01 14:00:00,276.645653565567,99.5171526925374
"16",39.5999984741211,40.9000015258789,2020-01-01 15:00:00,275.999019384897,99.4398490452826
"17",39.5999984741211,40.9000015258789,2020-01-01 16:00:00,275.75342902941,99.3758096702321
"18",39.5999984741211,40.9000015258789,2020-01-01 17:00:00,275.720770737457,99.3322862826451
"19",39.5999984741211,40.9000015258789,2020-01-01 18:00:00,275.735140385917,98.9911669125561
"20",39.5999984741211,40.9000015258789,2020-01-01 19:00:00,275.613651539851,99.3965214161743
"21",39.5999984741211,40.9000015258789,2020-01-01 20:00:00,275.612345208173,99.0498184675804
"22",39.5999984741211,40.9000015258789,2020-01-01 21:00:00,275.422927114846,99.1770848233636
"23",39.5999984741211,40.9000015258789,2020-01-01 22:00:00,275.566623599439,98.7322952156754
